transaction_id,date,channel,business_unit,amount_usd,is_fraud,fraud_type,detection_method,loss_amount_usd,recovered_amount_usd,status
TXN-500819,2026-02-16 13:52:28,Card,Payments & Cards,38538.29,N,,,0.0,0.0,Cleared - False Positive
TXN-501869,2026-02-17 03:54:04,Card,Payments & Cards,30887.09,N,,,0.0,0.0,Cleared - False Positive
TXN-500410,2026-02-17 14:00:22,Card,Payments & Cards,43132.59,Y,Synthetic Identity,Customer Reported,16624.92,7416.77,Confirmed Fraud
TXN-501532,2026-02-17 23:57:12,Card,Payments & Cards,40291.76,N,,,0.0,0.0,Cleared - False Positive
TXN-501772,2026-02-19 08:22:07,Card,Payments & Cards,17950.75,N,,,0.0,0.0,Cleared - False Positive
TXN-502552,2026-02-19 08:33:28,Card,Payments & Cards,14515.67,N,,,0.0,0.0,Cleared - False Positive
TXN-502166,2026-02-19 11:49:22,Card,Payments & Cards,26308.83,Y,Synthetic Identity,Rule Engine,23393.51,1687.72,Under Review
TXN-500374,2026-02-19 14:49:43,Card,Payments & Cards,38494.35,Y,Card Not Present,Manual Review,35658.4,16122.31,Charged Off
TXN-501557,2026-02-19 15:16:54,Mobile,Digital Banking,85.69,Y,Account Takeover,Manual Review,69.65,12.8,Charged Off
TXN-501018,2026-02-20 02:57:53,ATM,Retail Banking,19168.08,Y,Card Skimming,ML Model,15906.07,1157.36,Charged Off
TXN-500023,2026-02-20 05:08:50,Card,Payments & Cards,246.24,N,,,0.0,0.0,Cleared - False Positive
TXN-501737,2026-02-21 11:12:58,Card,Payments & Cards,5514.6,N,,,0.0,0.0,Cleared - False Positive
TXN-501354,2026-02-21 13:37:40,ACH,Commercial Banking,7210.65,Y,Account Takeover,Rule Engine,3851.5,196.77,Recovered
TXN-500671,2026-02-21 19:31:49,Online,Digital Banking,23863.34,Y,Account Takeover,Rule Engine,19745.86,1618.75,Charged Off
TXN-501276,2026-02-22 05:51:55,Card,Payments & Cards,43388.66,Y,Synthetic Identity,ML Model,14994.77,81.39,Recovered
TXN-501712,2026-02-22 15:35:18,Wire,Payments & Cards,238908.74,N,,,0.0,0.0,Cleared - False Positive
TXN-502538,2026-02-22 22:01:35,Card,Payments & Cards,12853.39,Y,Synthetic Identity,Rule Engine,4670.85,985.17,Under Review
TXN-501807,2026-02-23 08:09:37,Wire,Payments & Cards,94658.02,Y,Business Email Compromise,Customer Reported,66897.06,22708.6,Charged Off
TXN-500865,2026-02-23 08:49:28,Mobile,Digital Banking,33092.37,Y,Account Takeover,ML Model,11668.41,735.75,Under Review
TXN-501711,2026-02-23 12:40:54,Wire,Payments & Cards,222601.22,N,,,0.0,0.0,Cleared - False Positive
TXN-502521,2026-02-23 17:35:03,ATM,Retail Banking,1934.35,Y,Card Skimming,Manual Review,1392.03,277.87,Charged Off
TXN-501844,2026-02-24 04:39:17,Card,Payments & Cards,3579.36,N,,,0.0,0.0,Cleared - False Positive
TXN-502495,2026-02-24 22:35:22,Wire,Payments & Cards,228885.74,N,,,0.0,0.0,Cleared - False Positive
TXN-502379,2026-02-25 10:22:14,Mobile,Digital Banking,9382.64,Y,Account Takeover,Customer Reported,4080.73,337.49,Charged Off
TXN-500727,2026-02-25 12:38:46,Online,Digital Banking,20192.73,N,,,0.0,0.0,Cleared - False Positive
TXN-501709,2026-02-26 02:11:22,Mobile,Digital Banking,37574.35,N,,,0.0,0.0,Cleared - False Positive
TXN-501523,2026-02-26 04:14:29,Mobile,Digital Banking,21314.87,N,,,0.0,0.0,Cleared - False Positive
TXN-502184,2026-02-26 13:30:19,Online,Digital Banking,40044.69,Y,Card Not Present,Rule Engine,33155.55,1303.5,Confirmed Fraud
TXN-501027,2026-02-26 19:41:52,Mobile,Digital Banking,9132.41,N,,,0.0,0.0,Cleared - False Positive
TXN-501360,2026-02-26 21:43:35,Card,Payments & Cards,44405.42,N,,,0.0,0.0,Cleared - False Positive
TXN-500504,2026-02-26 23:29:22,Card,Payments & Cards,25179.69,Y,Synthetic Identity,ML Model,17104.16,7442.97,Under Review
TXN-502143,2026-02-27 00:08:24,Mobile,Digital Banking,26796.1,Y,Synthetic Identity,Manual Review,12820.25,1672.53,Under Review
TXN-500473,2026-02-27 01:31:41,ACH,Commercial Banking,7533.74,Y,Synthetic Identity,Customer Reported,7064.31,194.44,Under Review
TXN-501337,2026-02-27 05:19:12,Online,Digital Banking,43050.91,N,,,0.0,0.0,Cleared - False Positive
TXN-501887,2026-02-27 07:05:12,ACH,Commercial Banking,24679.6,Y,Synthetic Identity,Customer Reported,13932.73,3424.81,Charged Off
TXN-501640,2026-02-27 08:18:18,ACH,Commercial Banking,9933.47,N,,,0.0,0.0,Cleared - False Positive
TXN-502434,2026-02-27 14:01:10,Card,Payments & Cards,43933.66,Y,Card Skimming,ML Model,14203.15,1746.76,Under Review
TXN-501905,2026-02-27 23:21:20,Mobile,Digital Banking,42696.64,Y,Synthetic Identity,Rule Engine,41941.22,12962.25,Confirmed Fraud
TXN-501397,2026-02-28 00:51:43,ACH,Commercial Banking,16513.07,N,,,0.0,0.0,Cleared - False Positive
TXN-501290,2026-02-28 05:40:28,Mobile,Digital Banking,25886.61,N,,,0.0,0.0,Cleared - False Positive
TXN-501949,2026-02-28 20:15:39,Online,Digital Banking,24445.51,Y,Account Takeover,Customer Reported,8834.82,1867.25,Recovered
TXN-500447,2026-02-28 21:51:27,ACH,Commercial Banking,34046.95,N,,,0.0,0.0,Cleared - False Positive
TXN-502491,2026-03-01 02:34:29,Card,Payments & Cards,5337.03,Y,Synthetic Identity,Customer Reported,3453.03,200.55,Charged Off
TXN-500982,2026-03-01 18:50:53,Online,Digital Banking,26100.67,N,,,0.0,0.0,Cleared - False Positive
TXN-501638,2026-03-01 20:23:00,ATM,Retail Banking,2483.67,N,,,0.0,0.0,Cleared - False Positive
TXN-502048,2026-03-02 15:31:58,Mobile,Digital Banking,43330.61,N,,,0.0,0.0,Cleared - False Positive
TXN-501658,2026-03-02 21:54:38,Card,Payments & Cards,35002.74,Y,Synthetic Identity,ML Model,27030.61,4135.57,Charged Off
TXN-501732,2026-03-02 23:51:44,Mobile,Digital Banking,8392.96,N,,,0.0,0.0,Cleared - False Positive
TXN-502384,2026-03-03 07:23:47,ATM,Retail Banking,15398.56,N,,,0.0,0.0,Cleared - False Positive
TXN-500354,2026-03-03 15:52:36,Online,Digital Banking,28267.26,N,,,0.0,0.0,Cleared - False Positive
TXN-501465,2026-03-03 18:25:15,Card,Payments & Cards,43566.46,N,,,0.0,0.0,Cleared - False Positive
TXN-500120,2026-03-04 06:47:41,Mobile,Digital Banking,14579.17,N,,,0.0,0.0,Cleared - False Positive
TXN-501876,2026-03-04 07:38:56,ATM,Retail Banking,23278.31,N,,,0.0,0.0,Cleared - False Positive
TXN-501358,2026-03-04 09:11:13,Card,Payments & Cards,1091.09,Y,Card Not Present,Customer Reported,984.44,115.4,Recovered
TXN-502549,2026-03-04 09:39:39,Card,Payments & Cards,16904.42,Y,Synthetic Identity,Customer Reported,9394.75,444.13,Confirmed Fraud
TXN-501821,2026-03-04 15:09:37,Wire,Payments & Cards,16263.31,N,,,0.0,0.0,Cleared - False Positive
TXN-501227,2026-03-05 06:59:57,Wire,Payments & Cards,212052.24,N,,,0.0,0.0,Cleared - False Positive
TXN-500773,2026-03-06 15:09:50,Card,Payments & Cards,8225.45,N,,,0.0,0.0,Cleared - False Positive
TXN-500385,2026-03-06 17:51:37,Mobile,Digital Banking,30848.13,N,,,0.0,0.0,Cleared - False Positive
TXN-502485,2026-03-06 21:14:28,Wire,Payments & Cards,47691.38,Y,Wire Fraud,ML Model,33936.78,11876.11,Charged Off
TXN-501677,2026-03-07 05:28:25,Online,Digital Banking,23537.23,N,,,0.0,0.0,Cleared - False Positive
TXN-500131,2026-03-07 22:46:02,ATM,Retail Banking,25137.89,N,,,0.0,0.0,Cleared - False Positive
TXN-501747,2026-03-08 03:24:24,Card,Payments & Cards,6731.71,N,,,0.0,0.0,Cleared - False Positive
TXN-502445,2026-03-08 05:01:34,Card,Payments & Cards,5325.31,N,,,0.0,0.0,Cleared - False Positive
TXN-500140,2026-03-08 14:33:22,Mobile,Digital Banking,9800.33,Y,Synthetic Identity,Rule Engine,8379.6,717.8,Recovered
TXN-500316,2026-03-08 21:15:01,Card,Payments & Cards,20478.74,N,,,0.0,0.0,Cleared - False Positive
TXN-500537,2026-03-09 00:55:25,ATM,Retail Banking,10168.75,N,,,0.0,0.0,Cleared - False Positive
TXN-500139,2026-03-09 05:37:58,Card,Payments & Cards,20727.43,Y,Card Skimming,Manual Review,11544.31,939.51,Confirmed Fraud
TXN-502498,2026-03-09 12:07:53,ATM,Retail Banking,6899.03,N,,,0.0,0.0,Cleared - False Positive
TXN-501440,2026-03-09 12:34:03,Wire,Payments & Cards,5613.28,N,,,0.0,0.0,Cleared - False Positive
TXN-500249,2026-03-10 01:52:45,Mobile,Digital Banking,13143.06,N,,,0.0,0.0,Cleared - False Positive
TXN-500391,2026-03-10 03:33:29,Online,Digital Banking,4520.55,N,,,0.0,0.0,Cleared - False Positive
TXN-501632,2026-03-10 13:41:05,Online,Digital Banking,29561.57,N,,,0.0,0.0,Cleared - False Positive
TXN-500009,2026-03-10 20:01:50,Wire,Payments & Cards,196115.85,Y,Wire Fraud,ML Model,190211.08,46715.57,Under Review
TXN-502194,2026-03-10 22:56:51,Online,Digital Banking,37506.09,N,,,0.0,0.0,Cleared - False Positive
TXN-501153,2026-03-11 07:16:53,Mobile,Digital Banking,19732.99,Y,Synthetic Identity,ML Model,13609.29,4602.06,Confirmed Fraud
TXN-500274,2026-03-12 00:08:05,ACH,Commercial Banking,42297.2,N,,,0.0,0.0,Cleared - False Positive
TXN-500070,2026-03-12 00:10:09,Card,Payments & Cards,18332.92,Y,Card Not Present,Manual Review,11957.07,285.38,Recovered
TXN-502140,2026-03-12 03:25:47,Card,Payments & Cards,20180.82,Y,Synthetic Identity,Manual Review,14433.8,1254.11,Charged Off
TXN-500333,2026-03-12 04:36:17,ACH,Commercial Banking,16647.85,Y,Synthetic Identity,Customer Reported,12750.38,1106.93,Charged Off
TXN-500079,2026-03-12 10:00:09,ACH,Commercial Banking,44298.07,N,,,0.0,0.0,Cleared - False Positive
TXN-500417,2026-03-13 02:59:38,Card,Payments & Cards,11247.17,N,,,0.0,0.0,Cleared - False Positive
TXN-502177,2026-03-13 09:21:19,Online,Digital Banking,28317.14,N,,,0.0,0.0,Cleared - False Positive
TXN-502212,2026-03-13 14:59:30,Mobile,Digital Banking,2039.76,N,,,0.0,0.0,Cleared - False Positive
TXN-502599,2026-03-13 17:43:49,Card,Payments & Cards,12287.66,N,,,0.0,0.0,Cleared - False Positive
TXN-500917,2026-03-13 18:27:30,Online,Digital Banking,23654.02,Y,Card Not Present,Customer Reported,16846.31,3430.88,Confirmed Fraud
TXN-502008,2026-03-13 22:58:48,Online,Digital Banking,35288.5,Y,Card Not Present,ML Model,34457.53,6505.17,Charged Off
TXN-502195,2026-03-14 01:42:39,Wire,Payments & Cards,37377.84,N,,,0.0,0.0,Cleared - False Positive
TXN-501165,2026-03-14 05:33:22,Card,Payments & Cards,6689.81,Y,Card Not Present,ML Model,2129.75,649.71,Recovered
TXN-501749,2026-03-14 15:07:51,ATM,Retail Banking,3737.5,N,,,0.0,0.0,Cleared - False Positive
TXN-500397,2026-03-14 18:10:31,Card,Payments & Cards,43296.03,N,,,0.0,0.0,Cleared - False Positive
TXN-501936,2026-03-15 00:28:30,Mobile,Digital Banking,17912.3,N,,,0.0,0.0,Cleared - False Positive
TXN-500578,2026-03-15 04:40:22,Card,Payments & Cards,33206.47,N,,,0.0,0.0,Cleared - False Positive
TXN-502318,2026-03-15 13:16:38,Mobile,Digital Banking,42283.34,N,,,0.0,0.0,Cleared - False Positive
TXN-500826,2026-03-15 15:37:23,Card,Payments & Cards,28639.58,N,,,0.0,0.0,Cleared - False Positive
TXN-502000,2026-03-15 15:39:17,Wire,Payments & Cards,81316.49,Y,Business Email Compromise,Rule Engine,24588.78,254.66,Recovered
TXN-500864,2026-03-15 17:24:02,Mobile,Digital Banking,43936.2,Y,Synthetic Identity,Rule Engine,20126.35,943.73,Recovered
TXN-500870,2026-03-15 23:36:24,Card,Payments & Cards,20753.72,Y,Card Not Present,Rule Engine,9720.91,975.34,Under Review
TXN-502355,2026-03-16 00:17:10,Card,Payments & Cards,38544.38,Y,Card Not Present,Rule Engine,35805.5,15963.59,Confirmed Fraud
TXN-502211,2026-03-16 08:22:15,Mobile,Digital Banking,35745.23,N,,,0.0,0.0,Cleared - False Positive
TXN-501541,2026-03-16 10:28:24,Card,Payments & Cards,27744.99,N,,,0.0,0.0,Cleared - False Positive
TXN-500192,2026-03-16 13:06:50,ATM,Retail Banking,4208.82,Y,Card Not Present,Rule Engine,3906.92,1458.35,Recovered
TXN-501056,2026-03-16 13:14:19,Wire,Payments & Cards,160635.56,N,,,0.0,0.0,Cleared - False Positive
TXN-500035,2026-03-16 14:45:01,Online,Digital Banking,9589.98,Y,Card Not Present,ML Model,6525.3,1846.02,Recovered
TXN-501114,2026-03-17 04:04:11,Online,Digital Banking,16503.57,N,,,0.0,0.0,Cleared - False Positive
TXN-501493,2026-03-17 08:42:39,Online,Digital Banking,19601.36,Y,Card Not Present,Rule Engine,18742.93,1116.37,Recovered
TXN-500322,2026-03-18 07:38:18,Online,Digital Banking,34244.65,Y,Card Not Present,Manual Review,22344.5,308.79,Recovered
TXN-502403,2026-03-18 13:09:17,ACH,Commercial Banking,8346.32,N,,,0.0,0.0,Cleared - False Positive
TXN-501101,2026-03-18 23:46:43,Wire,Payments & Cards,104858.26,Y,Wire Fraud,Rule Engine,76883.46,3962.74,Under Review
TXN-502464,2026-03-18 23:57:47,Card,Payments & Cards,38249.46,N,,,0.0,0.0,Cleared - False Positive
TXN-501578,2026-03-19 04:11:58,Online,Digital Banking,5722.52,Y,Account Takeover,ML Model,3960.24,609.14,Confirmed Fraud
TXN-502134,2026-03-19 06:04:55,Card,Payments & Cards,40450.45,N,,,0.0,0.0,Cleared - False Positive
TXN-502266,2026-03-19 09:57:06,Online,Digital Banking,19448.77,Y,Account Takeover,Rule Engine,7134.65,629.24,Charged Off
TXN-501353,2026-03-19 13:24:09,ACH,Commercial Banking,37310.07,Y,Synthetic Identity,Manual Review,25197.77,10297.95,Recovered
TXN-501826,2026-03-19 14:24:41,Mobile,Digital Banking,24738.85,Y,Synthetic Identity,Manual Review,17244.34,6175.98,Recovered
TXN-502104,2026-03-19 14:38:40,Card,Payments & Cards,11011.48,N,,,0.0,0.0,Cleared - False Positive
TXN-501131,2026-03-19 15:38:48,Online,Digital Banking,5036.35,N,,,0.0,0.0,Cleared - False Positive
TXN-500234,2026-03-20 00:17:44,Mobile,Digital Banking,22978.87,N,,,0.0,0.0,Cleared - False Positive
TXN-501944,2026-03-20 02:13:34,Mobile,Digital Banking,29773.89,N,,,0.0,0.0,Cleared - False Positive
TXN-501654,2026-03-20 16:08:26,Mobile,Digital Banking,28221.46,Y,Synthetic Identity,Customer Reported,12822.63,36.2,Under Review
TXN-500426,2026-03-20 23:33:54,ACH,Commercial Banking,484.2,Y,Account Takeover,Customer Reported,475.52,24.07,Under Review
TXN-500437,2026-03-21 00:09:00,ACH,Commercial Banking,25694.04,Y,Synthetic Identity,Manual Review,12135.56,342.04,Confirmed Fraud
TXN-500739,2026-03-21 03:52:31,Online,Digital Banking,30971.43,N,,,0.0,0.0,Cleared - False Positive
TXN-502239,2026-03-21 09:53:18,Card,Payments & Cards,37051.71,N,,,0.0,0.0,Cleared - False Positive
TXN-501713,2026-03-21 18:26:20,Wire,Payments & Cards,188695.35,N,,,0.0,0.0,Cleared - False Positive
TXN-500550,2026-03-21 19:42:08,Online,Digital Banking,6650.46,Y,Card Not Present,ML Model,3350.13,1009.64,Confirmed Fraud
TXN-501026,2026-03-22 11:07:55,Wire,Payments & Cards,191863.72,N,,,0.0,0.0,Cleared - False Positive
TXN-500406,2026-03-22 14:11:51,Online,Digital Banking,33483.27,N,,,0.0,0.0,Cleared - False Positive
TXN-502243,2026-03-22 19:39:45,Wire,Payments & Cards,95875.1,Y,Wire Fraud,Rule Engine,67350.41,4262.45,Charged Off
TXN-502482,2026-03-23 02:40:58,Card,Payments & Cards,26174.83,N,,,0.0,0.0,Cleared - False Positive
TXN-501619,2026-03-24 05:04:17,Online,Digital Banking,18339.41,Y,Account Takeover,Rule Engine,17589.7,3238.27,Charged Off
TXN-501748,2026-03-24 12:40:45,Mobile,Digital Banking,4179.53,Y,Synthetic Identity,ML Model,3166.53,269.28,Confirmed Fraud
TXN-502369,2026-03-24 13:36:13,Card,Payments & Cards,32530.91,N,,,0.0,0.0,Cleared - False Positive
TXN-501871,2026-03-24 19:12:45,ACH,Commercial Banking,6992.06,N,,,0.0,0.0,Cleared - False Positive
TXN-500724,2026-03-24 23:49:27,Online,Digital Banking,8697.88,N,,,0.0,0.0,Cleared - False Positive
TXN-501322,2026-03-25 06:12:34,Card,Payments & Cards,15893.22,N,,,0.0,0.0,Cleared - False Positive
TXN-500454,2026-03-25 16:33:57,Online,Digital Banking,20258.66,N,,,0.0,0.0,Cleared - False Positive
TXN-501827,2026-03-26 09:30:38,ATM,Retail Banking,36165.0,Y,Card Skimming,Rule Engine,26385.55,7771.2,Under Review
TXN-501843,2026-03-26 18:47:48,ATM,Retail Banking,21664.39,N,,,0.0,0.0,Cleared - False Positive
TXN-500006,2026-03-26 19:54:05,Online,Digital Banking,8857.18,N,,,0.0,0.0,Cleared - False Positive
TXN-500980,2026-03-27 18:32:44,Card,Payments & Cards,40304.05,N,,,0.0,0.0,Cleared - False Positive
TXN-500723,2026-03-27 19:15:19,Mobile,Digital Banking,10736.58,Y,Synthetic Identity,Rule Engine,3876.57,155.75,Confirmed Fraud
TXN-500056,2026-03-27 20:58:33,Card,Payments & Cards,6042.06,N,,,0.0,0.0,Cleared - False Positive
TXN-502393,2026-03-28 06:33:56,Online,Digital Banking,43611.34,Y,Card Not Present,ML Model,28122.63,4615.63,Charged Off
TXN-502577,2026-03-28 09:21:59,Online,Digital Banking,4582.29,Y,Account Takeover,Manual Review,3493.41,628.73,Recovered
TXN-501930,2026-03-28 13:19:52,Mobile,Digital Banking,41107.22,N,,,0.0,0.0,Cleared - False Positive
TXN-500348,2026-03-28 13:40:53,Card,Payments & Cards,18437.54,N,,,0.0,0.0,Cleared - False Positive
TXN-500287,2026-03-29 02:19:43,Online,Digital Banking,4802.78,N,,,0.0,0.0,Cleared - False Positive
TXN-500312,2026-03-29 05:25:25,ATM,Retail Banking,40423.37,Y,Card Skimming,Rule Engine,13260.53,2878.17,Under Review
TXN-502225,2026-03-29 09:54:26,Card,Payments & Cards,9694.81,Y,Card Not Present,Customer Reported,8610.27,197.72,Recovered
TXN-500310,2026-03-29 17:14:21,Online,Digital Banking,12577.11,N,,,0.0,0.0,Cleared - False Positive
TXN-501663,2026-03-30 01:47:26,Online,Digital Banking,7607.84,N,,,0.0,0.0,Cleared - False Positive
TXN-500687,2026-03-30 04:38:41,Card,Payments & Cards,30905.89,N,,,0.0,0.0,Cleared - False Positive
TXN-502033,2026-03-30 07:42:04,Mobile,Digital Banking,20299.65,N,,,0.0,0.0,Cleared - False Positive
TXN-501895,2026-03-30 14:39:57,ATM,Retail Banking,19619.7,Y,Card Skimming,Rule Engine,14169.56,2079.55,Under Review
TXN-502380,2026-03-30 15:32:15,Card,Payments & Cards,36536.82,Y,Synthetic Identity,Rule Engine,30056.46,6263.25,Charged Off
TXN-500219,2026-03-30 22:55:05,Online,Digital Banking,31477.46,N,,,0.0,0.0,Cleared - False Positive
TXN-501390,2026-03-31 01:01:40,ATM,Retail Banking,20010.46,N,,,0.0,0.0,Cleared - False Positive
TXN-500889,2026-03-31 04:29:38,Card,Payments & Cards,13775.85,N,,,0.0,0.0,Cleared - False Positive
TXN-501326,2026-03-31 06:41:45,Card,Payments & Cards,757.19,N,,,0.0,0.0,Cleared - False Positive
TXN-501148,2026-03-31 17:06:27,ATM,Retail Banking,42602.93,N,,,0.0,0.0,Cleared - False Positive
TXN-501910,2026-03-31 20:13:08,Mobile,Digital Banking,38936.9,Y,Account Takeover,Rule Engine,27903.14,2205.95,Under Review
TXN-500214,2026-04-01 03:10:13,Wire,Payments & Cards,222351.88,Y,Business Email Compromise,ML Model,70204.53,20411.17,Recovered
TXN-500547,2026-04-02 02:27:33,Mobile,Digital Banking,37838.26,N,,,0.0,0.0,Cleared - False Positive
TXN-501426,2026-04-02 03:56:06,ACH,Commercial Banking,17422.07,Y,Synthetic Identity,Rule Engine,6725.64,3049.57,Confirmed Fraud
TXN-500206,2026-04-02 04:15:15,Online,Digital Banking,33824.28,N,,,0.0,0.0,Cleared - False Positive
TXN-501790,2026-04-02 10:31:33,Mobile,Digital Banking,41040.39,N,,,0.0,0.0,Cleared - False Positive
TXN-501801,2026-04-02 14:40:52,Card,Payments & Cards,29164.88,Y,Card Not Present,Manual Review,19179.66,4698.78,Charged Off
TXN-501141,2026-04-02 15:10:45,Online,Digital Banking,12136.86,N,,,0.0,0.0,Cleared - False Positive
TXN-500145,2026-04-02 20:56:39,ACH,Commercial Banking,10009.41,Y,Account Takeover,Rule Engine,4039.88,387.75,Under Review
TXN-501759,2026-04-03 12:34:11,Card,Payments & Cards,31261.34,N,,,0.0,0.0,Cleared - False Positive
TXN-500464,2026-04-03 20:10:53,ATM,Retail Banking,1685.03,Y,Card Not Present,Manual Review,779.05,0.54,Confirmed Fraud
TXN-500064,2026-04-04 02:05:31,ATM,Retail Banking,36913.89,N,,,0.0,0.0,Cleared - False Positive
TXN-500805,2026-04-04 07:13:45,Card,Payments & Cards,30064.95,N,,,0.0,0.0,Cleared - False Positive
TXN-500427,2026-04-04 09:19:44,Card,Payments & Cards,25073.86,Y,Card Not Present,Rule Engine,15787.82,2035.11,Confirmed Fraud
TXN-502541,2026-04-04 13:30:27,Card,Payments & Cards,22209.69,N,,,0.0,0.0,Cleared - False Positive
TXN-500516,2026-04-05 09:08:04,Online,Digital Banking,17119.31,Y,Account Takeover,Rule Engine,12148.06,169.19,Recovered
TXN-501235,2026-04-05 17:52:11,ACH,Commercial Banking,34401.15,Y,Account Takeover,Manual Review,15502.63,2264.14,Recovered
TXN-501874,2026-04-05 19:40:37,Online,Digital Banking,17172.61,Y,Card Not Present,ML Model,6740.95,458.77,Under Review
TXN-502488,2026-04-06 03:04:53,Card,Payments & Cards,5689.94,Y,Card Not Present,Customer Reported,5278.92,45.56,Under Review
TXN-500672,2026-04-06 06:33:04,Card,Payments & Cards,20136.53,Y,Card Not Present,Manual Review,7856.69,156.72,Confirmed Fraud
TXN-500121,2026-04-06 20:11:22,Card,Payments & Cards,23910.56,N,,,0.0,0.0,Cleared - False Positive
TXN-500963,2026-04-07 08:32:42,Wire,Payments & Cards,19831.05,N,,,0.0,0.0,Cleared - False Positive
TXN-501802,2026-04-07 15:25:05,Mobile,Digital Banking,22720.81,N,,,0.0,0.0,Cleared - False Positive
TXN-500525,2026-04-08 13:01:59,Wire,Payments & Cards,209866.88,N,,,0.0,0.0,Cleared - False Positive
TXN-502141,2026-04-09 09:56:00,Mobile,Digital Banking,28279.79,Y,Synthetic Identity,Rule Engine,23096.72,7117.93,Under Review
TXN-501641,2026-04-09 13:10:22,Mobile,Digital Banking,40435.52,N,,,0.0,0.0,Cleared - False Positive
TXN-500762,2026-04-09 23:10:40,Wire,Payments & Cards,200634.16,N,,,0.0,0.0,Cleared - False Positive
TXN-502428,2026-04-10 00:34:57,Online,Digital Banking,1481.91,N,,,0.0,0.0,Cleared - False Positive
TXN-501335,2026-04-10 09:41:06,Card,Payments & Cards,17543.15,Y,Card Skimming,Customer Reported,14005.32,2377.56,Charged Off
TXN-500054,2026-04-10 19:38:05,Online,Digital Banking,40365.66,N,,,0.0,0.0,Cleared - False Positive
TXN-501787,2026-04-10 20:15:47,Online,Digital Banking,4610.45,N,,,0.0,0.0,Cleared - False Positive
TXN-500637,2026-04-11 15:38:09,Wire,Payments & Cards,170624.07,Y,Business Email Compromise,Customer Reported,148748.88,55855.15,Confirmed Fraud
TXN-501388,2026-04-11 17:05:09,Card,Payments & Cards,13955.41,N,,,0.0,0.0,Cleared - False Positive
TXN-502515,2026-04-11 19:52:36,Card,Payments & Cards,3682.94,N,,,0.0,0.0,Cleared - False Positive
TXN-501315,2026-04-12 06:46:27,ACH,Commercial Banking,32925.78,N,,,0.0,0.0,Cleared - False Positive
TXN-500588,2026-04-12 08:59:13,ACH,Commercial Banking,40965.41,N,,,0.0,0.0,Cleared - False Positive
TXN-500381,2026-04-12 11:54:14,Card,Payments & Cards,27996.06,Y,Card Not Present,Customer Reported,21354.17,3278.88,Charged Off
TXN-500052,2026-04-13 03:30:22,Card,Payments & Cards,40574.34,N,,,0.0,0.0,Cleared - False Positive
TXN-500089,2026-04-13 07:14:37,Mobile,Digital Banking,29250.95,N,,,0.0,0.0,Cleared - False Positive
TXN-500846,2026-04-14 13:56:46,ACH,Commercial Banking,25530.05,Y,Synthetic Identity,Manual Review,15690.32,8022.58,Under Review
TXN-501862,2026-04-14 14:05:28,ATM,Retail Banking,37205.04,Y,Card Skimming,ML Model,12026.16,3483.28,Recovered
TXN-502245,2026-04-14 19:30:36,Online,Digital Banking,11503.36,N,,,0.0,0.0,Cleared - False Positive
TXN-501110,2026-04-14 23:33:35,ATM,Retail Banking,32170.09,N,,,0.0,0.0,Cleared - False Positive
TXN-502561,2026-04-15 00:19:51,Online,Digital Banking,21757.55,N,,,0.0,0.0,Cleared - False Positive
TXN-500851,2026-04-15 02:43:27,Mobile,Digital Banking,29089.23,N,,,0.0,0.0,Cleared - False Positive
TXN-502020,2026-04-15 10:37:57,Card,Payments & Cards,6945.51,N,,,0.0,0.0,Cleared - False Positive
TXN-502249,2026-04-15 22:46:02,Card,Payments & Cards,8898.17,Y,Card Not Present,Customer Reported,4404.79,310.73,Confirmed Fraud
TXN-501837,2026-04-16 01:03:06,ACH,Commercial Banking,10928.4,N,,,0.0,0.0,Cleared - False Positive
TXN-502596,2026-04-16 10:07:15,Online,Digital Banking,9582.35,N,,,0.0,0.0,Cleared - False Positive
TXN-500934,2026-04-17 01:17:14,Wire,Payments & Cards,18155.39,Y,Wire Fraud,Rule Engine,16725.89,622.04,Confirmed Fraud
TXN-501140,2026-04-17 05:43:15,Wire,Payments & Cards,129358.34,N,,,0.0,0.0,Cleared - False Positive
TXN-501433,2026-04-17 06:01:51,Online,Digital Banking,41294.8,Y,Account Takeover,Customer Reported,19290.43,2069.65,Under Review
TXN-501256,2026-04-17 14:09:21,Card,Payments & Cards,44653.09,N,,,0.0,0.0,Cleared - False Positive
TXN-500617,2026-04-17 15:46:50,Online,Digital Banking,36885.78,N,,,0.0,0.0,Cleared - False Positive
TXN-501159,2026-04-17 23:40:19,ATM,Retail Banking,33840.79,N,,,0.0,0.0,Cleared - False Positive
TXN-500788,2026-04-18 22:05:44,Card,Payments & Cards,6875.02,N,,,0.0,0.0,Cleared - False Positive
TXN-501330,2026-04-19 04:26:10,Mobile,Digital Banking,23843.06,Y,Synthetic Identity,Customer Reported,20623.94,3951.66,Confirmed Fraud
TXN-500059,2026-04-19 10:01:58,ATM,Retail Banking,17897.49,Y,Card Not Present,Manual Review,7608.29,1234.68,Recovered
TXN-502099,2026-04-19 11:24:14,Card,Payments & Cards,30690.56,N,,,0.0,0.0,Cleared - False Positive
TXN-501420,2026-04-20 05:04:15,Online,Digital Banking,30981.18,Y,Card Not Present,Customer Reported,24748.84,1678.7,Charged Off
TXN-500369,2026-04-20 08:48:16,ACH,Commercial Banking,3093.8,N,,,0.0,0.0,Cleared - False Positive
